file_name,url,audio_duration
STT_KH0033_0070_430958_to_433966,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0070_430958_to_433966.wav,3.008
STT_KH0033_0071_437902_to_441038,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0071_437902_to_441038.wav,3.136
STT_KH0033_0072_447086_to_450894,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0072_447086_to_450894.wav,3.808
STT_KH0033_0073_451022_to_454510,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0073_451022_to_454510.wav,3.488
STT_KH0033_0074_457838_to_461998,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0074_457838_to_461998.wav,4.16
STT_KH0033_0075_463374_to_467214,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0075_463374_to_467214.wav,3.84
STT_KH0033_0076_467278_to_470414,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0076_467278_to_470414.wav,3.136
STT_KH0033_0077_472590_to_477134,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0077_472590_to_477134.wav,4.544
STT_KH0033_0078_477358_to_481710,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0078_477358_to_481710.wav,4.352
STT_KH0033_0079_481966_to_485326,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0079_481966_to_485326.wav,3.36
STT_KH0033_0080_485486_to_487502,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0080_485486_to_487502.wav,2.016
STT_KH0033_0081_489166_to_494414,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0081_489166_to_494414.wav,5.248
STT_KH0033_0082_494574_to_496718,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0082_494574_to_496718.wav,2.144
STT_KH0033_0083_496910_to_499662,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0083_496910_to_499662.wav,2.752
STT_KH0033_0084_501838_to_505070,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0084_501838_to_505070.wav,3.232
STT_KH0033_0085_508430_to_513198,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0085_508430_to_513198.wav,4.768
STT_KH0033_0086_516942_to_519854,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0086_516942_to_519854.wav,2.912
STT_KH0033_0087_520142_to_524046,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0087_520142_to_524046.wav,3.904
STT_KH0033_0088_524142_to_526446,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0088_524142_to_526446.wav,2.304
STT_KH0033_0089_526702_to_529486,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0089_526702_to_529486.wav,2.784
STT_KH0033_0090_533230_to_536366,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0090_533230_to_536366.wav,3.136
STT_KH0033_0091_537486_to_541422,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0091_537486_to_541422.wav,3.936
STT_KH0033_0092_549806_to_555054,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0092_549806_to_555054.wav,5.248
STT_KH0033_0093_555822_to_560206,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0093_555822_to_560206.wav,4.384
STT_KH0033_0094_562222_to_566222,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0094_562222_to_566222.wav,4.0
STT_KH0033_0095_566254_to_568366,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0095_566254_to_568366.wav,2.112
STT_KH0033_0096_574094_to_576366,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0096_574094_to_576366.wav,2.272
STT_KH0033_0097_584739_to_587171,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0097_584739_to_587171.wav,2.432
STT_KH0033_0098_596323_to_601923,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0098_596323_to_601923.wav,5.6
STT_KH0033_0099_602243_to_607363,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0099_602243_to_607363.wav,5.12
STT_KH0033_0100_610339_to_613987,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0100_610339_to_613987.wav,3.648
STT_KH0033_0101_614115_to_617443,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0101_614115_to_617443.wav,3.328
STT_KH0033_0102_619459_to_622019,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0102_619459_to_622019.wav,2.56
STT_KH0033_0103_622147_to_625091,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0103_622147_to_625091.wav,2.944
STT_KH0033_0104_628547_to_632739,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0104_628547_to_632739.wav,4.192
STT_KH0033_0105_633411_to_639587,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0105_633411_to_639587.wav,6.176
STT_KH0033_0106_643651_to_646659,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0106_643651_to_646659.wav,3.008
STT_KH0033_0107_647875_to_650563,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0107_647875_to_650563.wav,2.688
STT_KH0033_0108_652259_to_657123,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0108_652259_to_657123.wav,4.864
STT_KH0033_0109_658371_to_660483,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0109_658371_to_660483.wav,2.112
STT_KH0033_0110_663171_to_665891,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0110_663171_to_665891.wav,2.72
STT_KH0033_0111_668547_to_670755,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0111_668547_to_670755.wav,2.208
STT_KH0033_0112_676483_to_681091,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0112_676483_to_681091.wav,4.608
STT_KH0033_0113_685763_to_688099,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0113_685763_to_688099.wav,2.336
STT_KH0033_0114_688483_to_691523,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0114_688483_to_691523.wav,3.04
STT_KH0033_0115_694595_to_696931,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0115_694595_to_696931.wav,2.336
STT_KH0033_0116_700881_to_705201,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0116_700881_to_705201.wav,4.32
STT_KH0033_0117_709041_to_712017,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0117_709041_to_712017.wav,2.976
STT_KH0033_0118_712081_to_715761,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0118_712081_to_715761.wav,3.68
STT_KH0033_0119_715793_to_722737,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0119_715793_to_722737.wav,6.944
STT_KH0033_0120_726289_to_729169,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0120_726289_to_729169.wav,2.88
STT_KH0033_0121_729489_to_731697,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0121_729489_to_731697.wav,2.208
STT_KH0033_0122_733265_to_735921,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0122_733265_to_735921.wav,2.656
STT_KH0033_0123_735985_to_739057,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0123_735985_to_739057.wav,3.072
STT_KH0033_0124_739185_to_741754,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0124_739185_to_741754.wav,2.569
STT_KH0033_0125_754680_to_757684,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0125_754680_to_757684.wav,3.004
STT_KH0033_0126_758174_to_761751,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0126_758174_to_761751.wav,3.577
STT_KH0033_0127_764130_to_770475,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0127_764130_to_770475.wav,6.345
STT_KH0033_0128_772028_to_774812,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0128_772028_to_774812.wav,2.784
STT_KH0033_0129_777529_to_781208,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0129_777529_to_781208.wav,3.679
STT_KH0033_0130_781664_to_783705,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0130_781664_to_783705.wav,2.041
STT_KH0033_0131_784094_to_788042,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0131_784094_to_788042.wav,3.948
STT_KH0033_0132_791628_to_794764,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0132_791628_to_794764.wav,3.136
STT_KH0033_0133_795052_to_798124,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0133_795052_to_798124.wav,3.072
STT_KH0033_0134_799564_to_801868,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0134_799564_to_801868.wav,2.304
STT_KH0033_0135_802124_to_804940,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0135_802124_to_804940.wav,2.816
STT_KH0033_0136_805036_to_810540,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0136_805036_to_810540.wav,5.504
STT_KH0033_0137_810604_to_813292,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0137_810604_to_813292.wav,2.688
STT_KH0033_0138_819385_to_823321,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0138_819385_to_823321.wav,3.936
STT_KH0033_0139_823737_to_828473,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0139_823737_to_828473.wav,4.736
STT_KH0033_0140_831801_to_836441,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0140_831801_to_836441.wav,4.64
STT_KH0033_0141_838425_to_841369,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0141_838425_to_841369.wav,2.944
STT_KH0033_0142_848409_to_851737,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0142_848409_to_851737.wav,3.328
STT_KH0033_0143_854713_to_857593,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0143_854713_to_857593.wav,2.88
STT_KH0033_0144_858713_to_863609,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0144_858713_to_863609.wav,4.896
STT_KH0033_0145_865689_to_867769,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0145_865689_to_867769.wav,2.08
STT_KH0033_0146_870457_to_875065,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0146_870457_to_875065.wav,4.608
STT_KH0033_0147_877849_to_882521,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0147_877849_to_882521.wav,4.672
STT_KH0033_0148_884601_to_887673,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0148_884601_to_887673.wav,3.072
STT_KH0033_0149_890681_to_892953,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0149_890681_to_892953.wav,2.272
STT_KH0033_0150_893209_to_895865,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0150_893209_to_895865.wav,2.656
STT_KH0033_0151_896121_to_902713,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0151_896121_to_902713.wav,6.592
STT_KH0033_0152_905145_to_908473,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0152_905145_to_908473.wav,3.328
STT_KH0033_0153_908857_to_911353,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0153_908857_to_911353.wav,2.496
STT_KH0033_0154_911545_to_916729,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0154_911545_to_916729.wav,5.184
STT_KH0033_0155_916953_to_922393,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0155_916953_to_922393.wav,5.44
STT_KH0033_0156_922393_to_927833,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0156_922393_to_927833.wav,5.44
STT_KH0033_0157_931001_to_933625,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0157_931001_to_933625.wav,2.624
STT_KH0033_0158_933881_to_938937,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0158_933881_to_938937.wav,5.056
STT_KH0033_0159_939033_to_943929,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0159_939033_to_943929.wav,4.896
STT_KH0033_0160_943993_to_946137,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0160_943993_to_946137.wav,2.144
STT_KH0033_0161_946297_to_949433,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0161_946297_to_949433.wav,3.136
STT_KH0033_0162_950553_to_953145,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0162_950553_to_953145.wav,2.592
STT_KH0033_0163_955545_to_957625,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0163_955545_to_957625.wav,2.08
STT_KH0033_0164_962041_to_965017,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0164_962041_to_965017.wav,2.976
STT_KH0033_0165_970937_to_973241,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0165_970937_to_973241.wav,2.304
STT_KH0033_0166_973529_to_976217,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0166_973529_to_976217.wav,2.688
STT_KH0033_0167_981561_to_984889,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0167_981561_to_984889.wav,3.328
STT_KH0033_0168_985689_to_989721,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0168_985689_to_989721.wav,4.032
STT_KH0033_0169_993081_to_995961,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0169_993081_to_995961.wav,2.88
STT_KH0033_0170_996281_to_1002617,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0170_996281_to_1002617.wav,6.336
STT_KH0033_0171_1005881_to_1008537,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0171_1005881_to_1008537.wav,2.656
STT_KH0033_0172_1012857_to_1015929,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0172_1012857_to_1015929.wav,3.072
STT_KH0033_0173_1016377_to_1019001,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0173_1016377_to_1019001.wav,2.624
STT_KH0033_0174_1020505_to_1022969,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0174_1020505_to_1022969.wav,2.464
STT_KH0033_0175_1023193_to_1028857,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0175_1023193_to_1028857.wav,5.664
STT_KH0033_0176_1028921_to_1032377,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0176_1028921_to_1032377.wav,3.456
STT_KH0033_0177_1036345_to_1038841,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0177_1036345_to_1038841.wav,2.496
STT_KH0033_0178_1039961_to_1046169,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0178_1039961_to_1046169.wav,6.208
STT_KH0033_0179_1046233_to_1049561,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0179_1046233_to_1049561.wav,3.328
STT_KH0033_0180_1049977_to_1054553,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0180_1049977_to_1054553.wav,4.576
STT_KH0033_0181_1054873_to_1058873,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0181_1054873_to_1058873.wav,4.0
STT_KH0033_0182_1059001_to_1062297,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0182_1059001_to_1062297.wav,3.296
STT_KH0033_0183_1062585_to_1064697,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0183_1062585_to_1064697.wav,2.112
STT_KH0033_0184_1068706_to_1075554,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0184_1068706_to_1075554.wav,6.848
STT_KH0033_0185_1075906_to_1079618,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0185_1075906_to_1079618.wav,3.712
STT_KH0033_0186_1086850_to_1088898,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0186_1086850_to_1088898.wav,2.048
STT_KH0033_0187_1092162_to_1094690,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0187_1092162_to_1094690.wav,2.528
STT_KH0033_0188_1094818_to_1097570,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0188_1094818_to_1097570.wav,2.752
STT_KH0033_0189_1097762_to_1104642,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0189_1097762_to_1104642.wav,6.88
STT_KH0033_0190_1104674_to_1106946,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0190_1104674_to_1106946.wav,2.272
STT_KH0033_0191_1115682_to_1120706,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0191_1115682_to_1120706.wav,5.024
STT_KH0033_0192_1124450_to_1127042,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0192_1124450_to_1127042.wav,2.592
STT_KH0033_0193_1127106_to_1129410,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0193_1127106_to_1129410.wav,2.304
STT_KH0033_0194_1129474_to_1133314,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0194_1129474_to_1133314.wav,3.84
STT_KH0033_0195_1135138_to_1138594,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0195_1135138_to_1138594.wav,3.456
STT_KH0033_0196_1141090_to_1146562,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0196_1141090_to_1146562.wav,5.472
STT_KH0033_0197_1152525_to_1156653,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0197_1152525_to_1156653.wav,4.128
STT_KH0033_0198_1156781_to_1159565,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0198_1156781_to_1159565.wav,2.784
STT_KH0033_0199_1159629_to_1162381,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0199_1159629_to_1162381.wav,2.752
STT_KH0033_0200_1162669_to_1166285,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0200_1162669_to_1166285.wav,3.616
STT_KH0033_0201_1167565_to_1171693,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0201_1167565_to_1171693.wav,4.128
STT_KH0033_0202_1171725_to_1175469,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0202_1171725_to_1175469.wav,3.744
STT_KH0033_0203_1176685_to_1180877,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0203_1176685_to_1180877.wav,4.192
STT_KH0033_0204_1181421_to_1185037,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0204_1181421_to_1185037.wav,3.616
STT_KH0033_0205_1185613_to_1187885,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0205_1185613_to_1187885.wav,2.272
STT_KH0033_0206_1191405_to_1194669,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0206_1191405_to_1194669.wav,3.264
STT_KH0033_0207_1194733_to_1198957,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0207_1194733_to_1198957.wav,4.224
STT_KH0033_0208_1201540_to_1206212,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0208_1201540_to_1206212.wav,4.672
STT_KH0033_0209_1206532_to_1210884,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0209_1206532_to_1210884.wav,4.352
STT_KH0033_0210_1212452_to_1216228,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0210_1212452_to_1216228.wav,3.776
STT_KH0033_0211_1216356_to_1219300,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0211_1216356_to_1219300.wav,2.944
STT_KH0033_0212_1219492_to_1224004,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0212_1219492_to_1224004.wav,4.512
STT_KH0033_0213_1224100_to_1227012,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0213_1224100_to_1227012.wav,2.912
STT_KH0033_0214_1227204_to_1229380,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0214_1227204_to_1229380.wav,2.176
STT_KH0033_0215_1239140_to_1242916,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0215_1239140_to_1242916.wav,3.776
STT_KH0033_0216_1242948_to_1247140,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0216_1242948_to_1247140.wav,4.192
STT_KH0033_0217_1249220_to_1251620,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0217_1249220_to_1251620.wav,2.4
STT_KH0033_0218_1252004_to_1256516,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0218_1252004_to_1256516.wav,4.512
STT_KH0033_0219_1260548_to_1265476,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0219_1260548_to_1265476.wav,4.928
STT_KH0033_0220_1268100_to_1270500,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0220_1268100_to_1270500.wav,2.4
STT_KH0033_0221_1270532_to_1273572,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0221_1270532_to_1273572.wav,3.04
STT_KH0033_0222_1276420_to_1280228,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0222_1276420_to_1280228.wav,3.808
STT_KH0033_0223_1280388_to_1284772,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0223_1280388_to_1284772.wav,4.384
STT_KH0033_0224_1285252_to_1288932,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0224_1285252_to_1288932.wav,3.68
STT_KH0033_0225_1290628_to_1293380,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0225_1290628_to_1293380.wav,2.752
STT_KH0033_0226_1296292_to_1298724,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0226_1296292_to_1298724.wav,2.432
STT_KH0033_0227_1302916_to_1307812,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0227_1302916_to_1307812.wav,4.896
STT_KH0033_0228_1308100_to_1310500,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0228_1308100_to_1310500.wav,2.4
STT_KH0033_0229_1313092_to_1317668,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0229_1313092_to_1317668.wav,4.576
STT_KH0033_0230_1318180_to_1322596,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0230_1318180_to_1322596.wav,4.416
STT_KH0033_0231_1322756_to_1325636,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0231_1322756_to_1325636.wav,2.88
STT_KH0033_0232_1325796_to_1331076,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0232_1325796_to_1331076.wav,5.28
STT_KH0033_0233_1332388_to_1335076,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0233_1332388_to_1335076.wav,2.688
STT_KH0033_0234_1338244_to_1341508,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0234_1338244_to_1341508.wav,3.264
STT_KH0033_0235_1342724_to_1345028,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0235_1342724_to_1345028.wav,2.304
STT_KH0033_0236_1346500_to_1349060,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0236_1346500_to_1349060.wav,2.56
STT_KH0033_0237_1349412_to_1351460,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0237_1349412_to_1351460.wav,2.048
STT_KH0033_0238_1354165_to_1357141,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0238_1354165_to_1357141.wav,2.976
STT_KH0033_0239_1357237_to_1360117,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0239_1357237_to_1360117.wav,2.88
STT_KH0033_0240_1360309_to_1362517,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0240_1360309_to_1362517.wav,2.208
STT_KH0033_0241_1364543_to_1369567,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0241_1364543_to_1369567.wav,5.024
STT_KH0033_0242_1372511_to_1377183,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0242_1372511_to_1377183.wav,4.672
STT_KH0033_0243_1377183_to_1381855,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0243_1377183_to_1381855.wav,4.672
STT_KH0033_0244_1382111_to_1386175,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0244_1382111_to_1386175.wav,4.064
STT_KH0033_0245_1386879_to_1390015,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0245_1386879_to_1390015.wav,3.136
STT_KH0033_0246_1391615_to_1394431,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0246_1391615_to_1394431.wav,2.816
STT_KH0033_0247_1400191_to_1405599,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0247_1400191_to_1405599.wav,5.408
STT_KH0033_0248_1405919_to_1411903,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0248_1405919_to_1411903.wav,5.984
STT_KH0033_0249_1417567_to_1419967,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0249_1417567_to_1419967.wav,2.4
STT_KH0033_0250_1420095_to_1422495,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0250_1420095_to_1422495.wav,2.4
STT_KH0033_0251_1422623_to_1426623,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0251_1422623_to_1426623.wav,4.0
STT_KH0033_0252_1426719_to_1429503,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0252_1426719_to_1429503.wav,2.784
STT_KH0033_0253_1429695_to_1431807,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0253_1429695_to_1431807.wav,2.112
STT_KH0033_0254_1436080_to_1438384,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0254_1436080_to_1438384.wav,2.304
STT_KH0033_0255_1439536_to_1441680,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0255_1439536_to_1441680.wav,2.144
STT_KH0033_0256_1441968_to_1447104,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0256_1441968_to_1447104.wav,5.136
STT_KH0033_0257_1447104_to_1452240,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0257_1447104_to_1452240.wav,5.136
STT_KH0033_0258_1452432_to_1455664,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_KH0033_0258_1452432_to_1455664.wav,3.232
